date,open,high,low,close,volume
2013-06-03 00:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 01:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 02:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 03:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 04:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 05:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 06:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 07:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 08:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 09:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 10:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 11:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 12:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 13:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 14:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 15:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 16:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 17:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 18:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 19:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 20:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 21:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 22:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-03 23:00:00,1.534919,1.534919,1.534919,1.534919,50
2013-06-04 00:00:00,1.534919,1.536047,1.534685,1.535812,50
2013-06-04 01:00:00,1.535812,1.536176,1.534732,1.535095,50
2013-06-04 02:00:00,1.535095,1.535108,1.534656,1.534670,50
2013-06-04 03:00:00,1.534670,1.535316,1.534525,1.535171,50
2013-06-04 04:00:00,1.535171,1.535350,1.534952,1.535131,50
2013-06-04 05:00:00,1.535131,1.535475,1.534534,1.534878,50
2013-06-04 06:00:00,1.534878,1.534949,1.534703,1.534774,50
2013-06-04 07:00:00,1.534774,1.534870,1.534583,1.534680,50
2013-06-04 08:00:00,1.534680,1.534773,1.533886,1.533979,50
2013-06-04 09:00:00,1.533979,1.533998,1.532906,1.532925,50
2013-06-04 10:00:00,1.532925,1.533178,1.531056,1.531309,50
2013-06-04 11:00:00,1.531309,1.531722,1.531003,1.531416,50
2013-06-04 12:00:00,1.531416,1.532354,1.531252,1.532191,50
2013-06-04 13:00:00,1.532191,1.532205,1.531434,1.531448,50
2013-06-04 14:00:00,1.531448,1.532053,1.531181,1.531785,50
2013-06-04 15:00:00,1.531785,1.532935,1.531509,1.532658,50
2013-06-04 16:00:00,1.532658,1.532903,1.530604,1.530849,50
2013-06-04 17:00:00,1.530849,1.530973,1.529826,1.529949,50
2013-06-04 18:00:00,1.529949,1.530640,1.529638,1.530329,50
2013-06-04 19:00:00,1.530329,1.530910,1.530092,1.530673,50
2013-06-04 20:00:00,1.530673,1.530894,1.530028,1.530249,50
2013-06-04 21:00:00,1.530249,1.530451,1.529846,1.530049,50
2013-06-04 22:00:00,1.530049,1.530136,1.529476,1.529563,50
2013-06-04 23:00:00,1.529563,1.530627,1.529393,1.530456,50
2013-06-05 00:00:00,1.530456,1.531024,1.528145,1.528713,50
2013-06-05 01:00:00,1.528713,1.531092,1.528008,1.530387,50
2013-06-05 02:00:00,1.530387,1.531613,1.530318,1.531545,50
2013-06-05 03:00:00,1.531545,1.532265,1.531479,1.532199,50
2013-06-05 04:00:00,1.532199,1.532945,1.531649,1.532395,50
2013-06-05 05:00:00,1.532395,1.532723,1.532163,1.532491,50
2013-06-05 06:00:00,1.532491,1.532774,1.532053,1.532336,50
2013-06-05 07:00:00,1.532336,1.533694,1.531694,1.533052,50
2013-06-05 08:00:00,1.533052,1.533598,1.531603,1.532149,50
2013-06-05 09:00:00,1.532149,1.534872,1.531665,1.534388,50
2013-06-05 10:00:00,1.534388,1.537025,1.533753,1.536389,50
2013-06-05 11:00:00,1.536389,1.537383,1.535853,1.536847,50
2013-06-05 12:00:00,1.536847,1.539168,1.536254,1.538575,50
2013-06-05 13:00:00,1.538575,1.541009,1.538104,1.540538,50
2013-06-05 14:00:00,1.540538,1.540972,1.540021,1.540455,50
2013-06-05 15:00:00,1.540455,1.540499,1.539403,1.539447,50
2013-06-05 16:00:00,1.539447,1.541463,1.538781,1.540797,50
2013-06-05 17:00:00,1.540797,1.541465,1.538223,1.538891,50
2013-06-05 18:00:00,1.538891,1.540489,1.538633,1.540232,50
2013-06-05 19:00:00,1.540232,1.541374,1.539773,1.540915,50
2013-06-05 20:00:00,1.540915,1.540927,1.539883,1.539895,50
2013-06-05 21:00:00,1.539895,1.540261,1.536364,1.536730,50
2013-06-05 22:00:00,1.536730,1.537712,1.536274,1.537255,50
2013-06-05 23:00:00,1.537255,1.539387,1.537040,1.539172,50
2013-06-06 00:00:00,1.539172,1.558104,1.537858,1.556790,50
2013-06-06 01:00:00,1.556790,1.557745,1.553290,1.554245,50
2013-06-06 02:00:00,1.554245,1.554437,1.547548,1.547740,50
2013-06-06 03:00:00,1.547740,1.548137,1.543332,1.543730,50
2013-06-06 04:00:00,1.543730,1.545236,1.542841,1.544347,50
2013-06-06 05:00:00,1.544347,1.550289,1.542981,1.548923,50
2013-06-06 06:00:00,1.548923,1.549406,1.540424,1.540907,50
2013-06-06 07:00:00,1.540907,1.541094,1.536120,1.536307,50
2013-06-06 08:00:00,1.536307,1.538324,1.535685,1.537701,50
2013-06-06 09:00:00,1.537701,1.538109,1.537580,1.537988,50
2013-06-06 10:00:00,1.537988,1.538576,1.534405,1.534994,50
2013-06-06 11:00:00,1.534994,1.542898,1.533464,1.541368,50
2013-06-06 12:00:00,1.541368,1.542823,1.541045,1.542500,50
2013-06-06 13:00:00,1.542500,1.543030,1.540263,1.540792,50
2013-06-06 14:00:00,1.540792,1.546229,1.539436,1.544873,50
2013-06-06 15:00:00,1.544873,1.545230,1.542253,1.542610,50
2013-06-06 16:00:00,1.542610,1.551589,1.542409,1.551388,50
2013-06-06 17:00:00,1.551388,1.551823,1.549146,1.549581,50
2013-06-06 18:00:00,1.549581,1.559432,1.548510,1.558361,50
2013-06-06 19:00:00,1.558361,1.565489,1.557112,1.564240,50
2013-06-06 20:00:00,1.564240,1.565428,1.560770,1.561958,50
2013-06-06 21:00:00,1.561958,1.562377,1.561844,1.562264,50
2013-06-06 22:00:00,1.562264,1.562762,1.560252,1.560751,50
2013-06-06 23:00:00,1.560751,1.560954,1.559859,1.560062,50
2013-06-07 00:00:00,1.560062,1.560283,1.559662,1.559883,50
2013-06-07 01:00:00,1.559883,1.560087,1.558613,1.558818,50
2013-06-07 02:00:00,1.558818,1.560198,1.558538,1.559918,50
2013-06-07 03:00:00,1.559918,1.560005,1.559500,1.559588,50
2013-06-07 04:00:00,1.559588,1.561146,1.559279,1.560838,50
2013-06-07 05:00:00,1.560838,1.561272,1.560502,1.560936,50
2013-06-07 06:00:00,1.560936,1.560949,1.559658,1.559671,50
2013-06-07 07:00:00,1.559671,1.559793,1.559217,1.559339,50
2013-06-07 08:00:00,1.559339,1.559472,1.558631,1.558764,50
2013-06-07 09:00:00,1.558764,1.558905,1.558537,1.558678,50
2013-06-07 10:00:00,1.558678,1.559157,1.558480,1.558959,50
2013-06-07 11:00:00,1.558959,1.559052,1.555656,1.555749,50
2013-06-07 12:00:00,1.555749,1.557533,1.555511,1.557295,50
2013-06-07 13:00:00,1.557295,1.557618,1.556791,1.557114,50
2013-06-07 14:00:00,1.557114,1.557454,1.554480,1.554820,50
2013-06-07 15:00:00,1.554820,1.556438,1.554510,1.556128,50
2013-06-07 16:00:00,1.556128,1.557023,1.556048,1.556943,50
2013-06-07 17:00:00,1.556943,1.557586,1.556670,1.557312,50
2013-06-07 18:00:00,1.557312,1.558757,1.557029,1.558474,50
2013-06-07 19:00:00,1.558474,1.558867,1.558252,1.558645,50
2013-06-07 20:00:00,1.558645,1.558893,1.558084,1.558332,50
2013-06-07 21:00:00,1.558332,1.558522,1.558227,1.558417,50
2013-06-07 22:00:00,1.558417,1.560042,1.558133,1.559759,50
2013-06-07 23:00:00,1.559759,1.559846,1.555606,1.555694,50
2013-06-10 00:00:00,1.555694,1.555789,1.555599,1.555694,50
2013-06-10 01:00:00,1.555694,1.555788,1.555599,1.555694,50
2013-06-10 02:00:00,1.555694,1.555930,1.555458,1.555694,50
2013-06-10 03:00:00,1.555694,1.555770,1.555618,1.555694,50
2013-06-10 04:00:00,1.555694,1.555875,1.555512,1.555694,50
2013-06-10 05:00:00,1.555694,1.555956,1.555432,1.555694,50
2013-06-10 06:00:00,1.555694,1.555854,1.555534,1.555694,50
2013-06-10 07:00:00,1.555694,1.555773,1.555615,1.555694,50
2013-06-10 08:00:00,1.555694,1.555733,1.555655,1.555694,50
2013-06-10 09:00:00,1.555694,1.555877,1.555511,1.555694,50
2013-06-10 10:00:00,1.555694,1.555743,1.555645,1.555694,50
2013-06-10 11:00:00,1.555694,1.555806,1.555581,1.555694,50
2013-06-10 12:00:00,1.555694,1.555922,1.555466,1.555694,50
2013-06-10 13:00:00,1.555694,1.555913,1.555475,1.555694,50
