date,open,high,low,close,volume
2013-06-03 00:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 01:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 02:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 03:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 04:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 05:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 06:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 07:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 08:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 09:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 10:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 11:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 12:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 13:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 14:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 15:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 16:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 17:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 18:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 19:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 20:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 21:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 22:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-03 23:00:00,0.977040,0.977040,0.977040,0.977040,50
2013-06-04 00:00:00,0.977040,0.980322,0.976357,0.979639,50
2013-06-04 01:00:00,0.979639,0.980698,0.976481,0.977540,50
2013-06-04 02:00:00,0.977540,0.977578,0.976256,0.976294,50
2013-06-04 03:00:00,0.976294,0.978183,0.975873,0.977761,50
2013-06-04 04:00:00,0.977761,0.978282,0.977124,0.977645,50
2013-06-04 05:00:00,0.977645,0.978646,0.975902,0.976904,50
2013-06-04 06:00:00,0.976904,0.977109,0.976393,0.976599,50
2013-06-04 07:00:00,0.976599,0.976881,0.976042,0.976324,50
2013-06-04 08:00:00,0.976324,0.976595,0.974006,0.974277,50
2013-06-04 09:00:00,0.974277,0.974331,0.971148,0.971202,50
2013-06-04 10:00:00,0.971202,0.971937,0.965765,0.966501,50
2013-06-04 11:00:00,0.966501,0.967703,0.965609,0.966811,50
2013-06-04 12:00:00,0.966811,0.969540,0.966334,0.969064,50
